city_rate,outside_rate,min_fare,fixed_commission,percent_commission,client_discount,driver_gap_allowed,city_addresses,feasible_pct,scope
7.0,n/a_city,18.0,7.0,0.25,abs:3.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,abs:5.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,abs:5.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,abs:5.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,abs:5.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,abs:5.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,abs:5.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,abs:7.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,abs:7.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,abs:7.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,abs:7.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,abs:7.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,abs:7.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.1,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.1,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.1,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.1,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.1,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.1,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.15,abs:0.0,4866,0.9988,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.15,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.15,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.15,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.15,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.15,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.2,abs:0.0,4866,0.8292,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.2,abs:2.0,4866,0.9967,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.2,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.2,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.2,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.25,pct:0.2,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:3.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:3.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:3.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:3.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:3.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:3.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:5.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:5.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:5.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:5.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:5.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:5.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:7.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:7.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:7.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:7.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:7.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,abs:7.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.1,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.1,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.1,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.1,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.1,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.1,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.15,abs:0.0,4866,0.9988,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.15,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.15,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.15,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.15,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.15,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.2,abs:0.0,4866,0.8292,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.2,abs:2.0,4866,0.9967,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.2,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.2,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.2,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.3,pct:0.2,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:3.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:3.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:3.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:3.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:3.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:3.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:5.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:5.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:5.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:5.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:5.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:5.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:7.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:7.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:7.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:7.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:7.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,abs:7.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.1,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.1,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.1,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.1,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.1,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.1,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.15,abs:0.0,4866,0.9988,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.15,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.15,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.15,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.15,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.15,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.2,abs:0.0,4866,0.8292,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.2,abs:2.0,4866,0.9967,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.2,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.2,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.2,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.35,pct:0.2,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:3.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:3.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:3.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:3.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:3.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:3.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:5.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:5.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:5.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:5.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:5.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:5.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:7.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:7.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:7.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:7.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:7.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,abs:7.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.1,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.1,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.1,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.1,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.1,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.1,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.15,abs:0.0,4866,0.9988,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.15,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.15,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.15,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.15,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.15,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.2,abs:0.0,4866,0.8292,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.2,abs:2.0,4866,0.9967,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.2,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.2,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.2,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,18.0,7.0,0.4,pct:0.2,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:3.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:3.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:3.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:3.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:3.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:3.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:5.0,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:5.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:5.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:5.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:5.0,pct:0.1,4866,0.4679,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:5.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:7.0,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:7.0,abs:2.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:7.0,abs:3.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:7.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:7.0,pct:0.1,4866,0.0117,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,abs:7.0,pct:0.15,4866,0.3389,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.1,abs:0.0,4866,0.665,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.1,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.1,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.1,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.1,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.1,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.15,abs:0.0,4866,0.462,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.15,abs:2.0,4866,0.7645,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.15,abs:3.0,4866,0.9587,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.15,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.15,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.15,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.2,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.2,abs:2.0,4866,0.5711,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.2,abs:3.0,4866,0.665,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.2,abs:5.0,4866,0.9587,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.2,pct:0.1,4866,0.6165,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.25,pct:0.2,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:3.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:3.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:3.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:3.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:3.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:3.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:5.0,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:5.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:5.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:5.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:5.0,pct:0.1,4866,0.4679,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:5.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:7.0,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:7.0,abs:2.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:7.0,abs:3.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:7.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:7.0,pct:0.1,4866,0.0117,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,abs:7.0,pct:0.15,4866,0.3389,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.1,abs:0.0,4866,0.665,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.1,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.1,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.1,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.1,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.1,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.15,abs:0.0,4866,0.462,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.15,abs:2.0,4866,0.7645,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.15,abs:3.0,4866,0.9587,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.15,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.15,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.15,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.2,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.2,abs:2.0,4866,0.5711,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.2,abs:3.0,4866,0.665,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.2,abs:5.0,4866,0.9587,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,20.0,3.0,0.3,pct:0.2,pct:0.1,4866,0.6165,CITY_ONLY_OWNER_ASSUMPTION
